0, -1
0, -2

0.0630794, -0.998009
0.0632455, -1.99801

0.125179, -0.992134
0.126489, -1.99213

0.185399, -0.982663
0.189722, -1.98265

0.242984, -0.97003
0.252922, -1.96998

0.297346, -0.95477
0.316056, -1.95459

0.348068, -0.937469
0.379074, -1.93699

0.394882, -0.918732
0.441915, -1.91763

0.437641, -0.89915
0.504507, -1.89691

0.476295, -0.879286
0.566768, -1.87518

0.51086, -0.859664
0.628604, -1.85271

0.541402, -0.840764
0.689909, -1.82968

0.568021, -0.823014
0.75056, -1.80621

0.590835, -0.806793
0.810414, -1.78239

0.609972, -0.792423
0.869306, -1.75821

0.625568, -0.780169
0.927038, -1.73365

0.637757, -0.770238
0.983381, -1.70861

0.646673, -0.762767
1.03806, -1.68299

0.652456, -0.757827
1.09076, -1.65665

0.655254, -0.755409
1.14113, -1.62944

0.655236, -0.755424
1.18874, -1.60122

0.652599, -0.757703
1.23319, -1.5719

0.647581, -0.761997
1.27404, -1.54145

0.640456, -0.767995
1.31089, -1.50996

0.631529, -0.775352
1.34344, -1.47762

0.621117, -0.783718
1.37147, -1.44475

0.609522, -0.79277
1.39492, -1.41175

0.59701, -0.802234
1.41385, -1.3791

0.583796, -0.811901
1.4284, -1.34728

0.570036, -0.821619
1.43884, -1.31677

0.555834, -0.831293
1.44546, -1.28799

0.541245, -0.840865
1.44856, -1.26132

0.526288, -0.850306
1.44846, -1.23708

0.51096, -0.859604
1.44547, -1.21555

0.495238, -0.868757
1.43985, -1.19693

0.479093, -0.877764
1.43188, -1.18142

0.462494, -0.886623
1.42176, -1.16913

0.445412, -0.895325
1.4097, -1.1602

0.427829, -0.90386
1.39586, -1.1547

0.409734, -0.912205
1.38039, -1.15269

0.391132, -0.920335
1.3634, -1.15422

0.372044, -0.928215
1.34497, -1.15933

0.352512, -0.935807
1.32517, -1.16803

0.332595, -0.94307
1.30404, -1.18033

0.312377, -0.949958
1.28158, -1.19623

0.291967, -0.956428
1.25777, -1.21571

0.271496, -0.962439
1.23257, -1.23873

0.251124, -0.967955
1.20591, -1.26525

0.231034, -0.972946
1.17769, -1.2952

0.211437, -0.977392
1.14777, -1.3285

0.192569, -0.981284
1.11601, -1.36502

0.174689, -0.984624
1.08222, -1.40461

0.158081, -0.987426
1.04618, -1.44708

0.143048, -0.989716
1.00765, -1.49218

0.129909, -0.991526
0.966351, -1.53958

0.119001, -0.992894
0.921989, -1.58889

0.110665, -0.993858
0.874231, -1.63959

0.105243, -0.994447
0.822726, -1.69102

0.103057, -0.994675
0.767107, -1.74236

0.104377, -0.994538
0.707009, -1.79256

0.109367, -0.994001
0.642112, -1.84028

0.117999, -0.993014
0.572206, -1.88391

0.129923, -0.991524
0.497303, -1.9216

0.144339, -0.989528
0.417776, -1.95142

0.159951, -0.987125
0.334464, -1.97178

0.175114, -0.984548
0.248635, -1.98184

0.188169, -0.982137
0.161755, -1.98179

0.197784, -0.980246
0.0751905, -1.9727

0.203114, -0.979155
-0.0100009, -1.95618

0.203759, -0.979021
-0.0931162, -1.93394

0.199634, -0.979871
-0.173748, -1.90755

0.190847, -0.98162
-0.251697, -1.87837

0.177607, -0.984101
-0.326899, -1.84751

0.160179, -0.987088
-0.399374, -1.81588

0.138851, -0.990313
-0.469189, -1.78422

0.113928, -0.993489
-0.536434, -1.75311

0.0857207, -0.996319
-0.601214, -1.72304

0.0545425, -0.998511
-0.66363, -1.69438

0.0207084, -0.999786
-0.723773, -1.66743

-0.0154695, -0.99988
-0.781717, -1.64243

-0.0536849, -0.998558
-0.837512, -1.61954

-0.0936402, -0.995606
-0.891175, -1.59888

-0.135049, -0.990839
-0.94269, -1.58051

-0.177639, -0.984096
-0.991999, -1.56446

-0.221149, -0.97524
-1.039, -1.55067

-0.265328, -0.964158
-1.08354, -1.53908

-0.309932, -0.950759
-1.12542, -1.52953

-0.35471, -0.934977
-1.1644, -1.52184

-0.399398, -0.916778
-1.20017, -1.51574

-0.443701, -0.896175
-1.23242, -1.51093

-0.487279, -0.873246
-1.2608, -1.50701

-0.529732, -0.848165
-1.285, -1.50358

-0.570604, -0.821225
-1.30475, -1.50022

-0.609398, -0.792864
-1.31993, -1.49653

-0.645618, -0.76366
-1.33056, -1.49226

-0.678832, -0.734293
-1.33685, -1.4873

-0.708724, -0.705486
-1.33917, -1.48172

-0.735127, -0.677929
-1.33801, -1.47576

-0.75802, -0.652231
-1.33386, -1.46979

-0.777498, -0.628886
-1.32723, -1.46423

-0.793729, -0.608272
-1.31856, -1.45948

-0.806916, -0.590666
-1.30821, -1.45594

-0.817266, -0.576261
-1.29648, -1.45396

-0.824963, -0.565186
-1.28362, -1.4538

-0.830163, -0.55752
-1.26979, -1.4557

-0.832978, -0.553306
-1.25513, -1.45983

-0.833477, -0.552555
-1.23974, -1.46631

-0.831681, -0.555254
-1.22369, -1.47522

-0.827567, -0.561368
-1.20701, -1.48658

-0.821062, -0.570839
-1.18973, -1.5004

-0.812051, -0.583586
-1.17185, -1.51662

-0.800373, -0.599502
-1.15334, -1.53514

-0.785825, -0.618449
-1.13417, -1.55582

-0.768165, -0.640252
-1.11427, -1.57845

-0.747119, -0.664691
-1.09354, -1.60277

-0.722386, -0.69149
-1.07186, -1.62843

-0.693659, -0.720303
-1.04906, -1.65502

-0.660644, -0.7507
-1.02492, -1.68199

-0.623096, -0.782145
-0.999154, -1.70874

-0.580877, -0.813991
-0.971421, -1.73458

-0.534016, -0.845474
-0.941324, -1.75877

-0.482775, -0.875744
-0.908436, -1.78063

-0.427691, -0.903925
-0.872354, -1.79962

-0.369555, -0.929209
-0.832758, -1.81546

-0.309335, -0.950953
-0.789467, -1.82815

-0.248052, -0.968747
-0.742467, -1.83797

-0.186669, -0.982423
-0.691886, -1.84542

-0.126017, -0.992028
-0.637956, -1.85105

-0.0667776, -0.997768
-0.580959, -1.85545

-0.00949647, -0.999955
-0.521182, -1.85913

0.045391, -0.998969
-0.458893, -1.86251

0.097531, -0.995232
-0.39433, -1.86591

0.14663, -0.989191
-0.327688, -1.86954

0.192438, -0.981309
-0.259132, -1.87355

0.23474, -0.972058
-0.188792, -1.87794

0.27335, -0.961915
-0.116781, -1.88267

0.308104, -0.951353
-0.0431991, -1.88761

0.338861, -0.940836
0.0318545, -1.89254

0.365502, -0.930811
0.108269, -1.89716

0.387922, -0.921692
0.185908, -1.90107

0.406038, -0.913856
0.264593, -1.9038

0.41979, -0.907621
0.344084, -1.90475

0.42915, -0.903233
0.42405, -1.90322

0.434148, -0.900842
0.50404, -1.8984

0.43491, -0.900474
0.583446, -1.88938

0.431716, -0.902009
0.661479, -1.87526

0.425057, -0.905166
0.737174, -1.85521

